Property_ID,room,layout_type,property_type,locality,area,furnish_type,bathroom,city,parking_spaces,floor,pet_friendly,power_backup,washing_machine,air_conditioner,geyser/solar,security_deposit,CCTV/security,lift,neighbourhood,Price
129368,2,BHK,Apartment,Andheri West,2430,Unfurnished,3,Mumbai,1,16,0,0,0,0,0,39258,1,1,2900,11244.60333
147184,2,BHK,Apartment,Mulund East,1411,Semi-Furnished,2,Mumbai,1,16,0,1,1,1,1,256044,0,1,400,37435.49395
137650,1,BHK,Apartment,Andheri West,1278,Furnished,2,Mumbai,0,3,0,1,0,1,0,179235,0,0,1400,27657.42847
159051,1,RK,Studio Apartment,Kasar vadavali,626,Semi-Furnished,4,Mumbai,0,19,0,0,1,1,1,22728,1,1,3300,6058.2094
148959,1,BHK,Apartment,Ghansoli,915,Unfurnished,1,Mumbai,0,8,1,0,0,0,0,24220,1,1,3800,6126.141509
116959,1,RK,Apartment,Chembur,1306,Unfurnished,1,Mumbai,1,4,0,0,0,0,0,67230,0,0,800,11962.70822
44598,4,BHK,Apartment,Washermanpet,1738,Semi-Furnished,1,Chennai,1,1,1,0,1,1,0,13980,0,0,2400,4865.592354
73995,2,BHK,Independent Floor,PANCHSHEEL VIHAR,2124,Semi-Furnished,2,Delhi,0,16,0,1,1,1,1,164360,1,1,2200,25466.53289
138401,2,BHK,Independent Floor,Nilje Gaon,2085,Semi-Furnished,4,Mumbai,1,8,1,0,1,1,1,163506,1,1,1400,25454.61675
106947,1,BHK,Independent Floor,Lower Parel,883,Semi-Furnished,1,Mumbai,1,2,1,1,1,1,0,27442,1,0,1900,6350.50158
71785,2,BHK,Apartment,Gulmohar park,1055,Furnished,2,Delhi,1,5,0,1,0,1,0,216202,1,0,1700,31708.46932
140242,2,BHK,Apartment,Santacruz East,2312,Furnished,2,Mumbai,1,10,1,0,0,1,1,37086,0,1,3500,11625.93412
55310,1,BHK,Independent House,Paschim Vihar,871,Unfurnished,2,Delhi,1,5,1,0,0,0,0,202216,0,0,1800,30531.62231
92341,1,RK,Apartment,Jubilee Hills,647,Semi-Furnished,3,Hyderabad,0,4,1,0,1,1,0,94100,1,0,500,17620.53379
74939,1,RK,Independent House,Mahipalpur Extention,283,Unfurnished,4,Delhi,0,5,1,1,0,0,0,46599,1,0,200,12244.85785
89831,2,RK,Independent Floor,Nallagandla Gachibowli,499,Semi-Furnished,2,Hyderabad,1,0,1,1,1,1,1,98748,1,0,1700,19836.00353
131770,3,BHK,Apartment,Ulwe,958,Furnished,1,Mumbai,0,15,1,1,0,1,1,209979,1,1,1200,31621.46395
139419,1,BHK,Apartment,Vasai,894,Furnished,1,Mumbai,1,2,0,1,0,1,0,81666,1,0,2300,13656.41004
185278,3,BHK,Apartment,Bhosari,621,Semi-Furnished,1,Pune,0,11,1,0,1,1,0,107366,0,1,500,18517.28981
154893,2,RK,Independent House,Naigaon East,1151,Semi-Furnished,2,Mumbai,1,2,0,0,1,1,0,121856,1,0,3800,21434.56244
60774,3,BHK,Independent Floor,Chattarpur,2705,Semi-Furnished,2,Delhi,1,12,0,0,1,1,0,155745,0,1,3000,23909.3481
184303,3,BHK,Independent House,Chinchwad,802,Unfurnished,1,Pune,0,16,1,1,0,0,1,131532,0,1,1600,22311.33412
60473,3,BHK,Independent Floor,Sadiq Nagar,2695,Furnished,2,Delhi,0,16,0,0,0,1,1,665035,0,1,2100,94468.60626
85391,2,BHK,Apartment,Madhapur,1506,Semi-Furnished,3,Hyderabad,0,11,1,1,1,1,1,567021,1,1,1600,85257.68967
23990,2,BHK,Apartment,Talaghattapura,1371,Furnished,3,Bangalore,0,13,0,0,0,1,0,618830,0,1,1400,90019.56157
43632,1,BHK,Studio Apartment,Adyar,1908,Semi-Furnished,2,Chennai,1,15,0,0,1,1,0,106981,1,1,2000,17837.34575
43515,3,RK,Independent Floor,Pallikaranai,1694,Semi-Furnished,2,Chennai,1,8,1,1,1,1,1,41480,1,1,2000,11948.80396
153394,1,BHK,Independent Floor,Goregaon East,373,Unfurnished,2,Mumbai,0,6,1,0,0,0,0,429760,1,0,2900,61543.92327
103718,4,BHK,Apartment,Ulwe,1830,Semi-Furnished,2,Mumbai,1,9,0,0,1,1,1,434040,0,1,2300,61099.90803
125082,4,BHK,Apartment,Ghansoli,784,Unfurnished,2,Mumbai,1,19,0,1,0,0,0,1139492,0,1,800,162001.3763
57136,2,BHK,Apartment,Chattarpur,2130,Semi-Furnished,2,Delhi,1,8,1,0,1,1,1,47626,0,1,3200,14944.96026
48315,2,BHK,Independent Floor,Nanganallur,620,Furnished,3,Chennai,0,2,0,0,0,1,1,110930,1,0,2700,19956.03539
138162,2,BHK,Independent Floor,Kharghar,719,Unfurnished,1,Mumbai,1,17,0,0,0,0,1,55092,1,1,3700,11925.28385
110925,2,BHK,Apartment,Thane West,774,Semi-Furnished,2,Mumbai,1,0,1,0,1,1,1,127190,1,0,1200,21998.13785
4569,3,BHK,Independent House,Gota,2680,Semi-Furnished,2,Ahmedabad,1,16,0,0,1,1,0,230661,0,1,600,33742.00761
137618,2,BHK,Apartment,Andheri East,692,Furnished,1,Mumbai,0,5,0,0,0,1,1,71505,0,0,500,15141.98078
47069,2,RK,Independent Floor,Sholinganallur,3997,Semi-Furnished,2,Chennai,1,1,1,1,1,1,1,56139,1,0,2700,14944.96026
95340,1,BHK,Apartment,Rajarhat,459,Unfurnished,1,Kolkata,0,4,0,0,0,0,1,56826,0,0,800,10149.84012
110784,1,BHK,Apartment,Malad West,799,Unfurnished,4,Mumbai,1,19,0,1,0,0,0,45330,0,1,2400,10217.70878
21415,3,BHK,Independent House,Shanti Nagar,1016,Semi-Furnished,2,Bangalore,1,16,1,0,1,1,1,356805,1,1,100,49975.39762
20742,3,BHK,Apartment,JP Nagar Phase 7,7653,Furnished,1,Bangalore,1,6,0,1,0,1,0,57604,0,0,400,12928.48747
102718,1,BHK,Apartment,Andheri West,562,Unfurnished,1,Mumbai,0,8,1,0,0,0,1,105700,1,1,800,16761.364
31072,3,BHK,Apartment,Bommanahalli,680,Unfurnished,2,Bangalore,1,9,0,0,0,0,0,74478,0,1,2200,17416.53483
84066,1,BHK,Apartment,Madhapur,717,Furnished,2,Hyderabad,0,3,1,1,0,1,0,162185,0,0,2900,25323.25167
117123,3,RK,Apartment,Bandra West,759,Unfurnished,2,Mumbai,1,2,1,0,0,0,1,28556,1,0,3900,8370.164282
47067,1,BHK,Apartment,Madipakkam,692,Unfurnished,3,Chennai,0,2,0,0,0,0,1,365028,1,0,1600,50693.80326
185959,1,BHK,Apartment,Wanwadi,725,Semi-Furnished,1,Pune,1,5,0,1,1,1,1,30120,1,0,3200,6099.406466
124057,2,BHK,Apartment,Kandivali East,505,Furnished,4,Mumbai,0,2,1,0,0,1,1,259688,0,0,3200,37286.85202
139281,1,BHK,Studio Apartment,Kalyan West,743,Semi-Furnished,1,Mumbai,0,10,1,0,1,1,0,238630,1,1,4000,33672.47017
186332,3,BHK,Apartment,Dapodi,1312,Semi-Furnished,3,Pune,1,19,0,0,1,1,0,2058725,1,1,2400,287053.0734
11649,3,BHK,Apartment,Gota,1249,Furnished,2,Ahmedabad,0,11,0,0,0,1,1,97592,1,1,300,19960.70742
27809,1,BHK,Apartment,BTM Layout,660,Semi-Furnished,3,Bangalore,1,19,0,0,1,1,1,1674120,1,1,1900,240603.3233
21505,2,BHK,Independent House,Kasturi Nagar,1386,Semi-Furnished,4,Bangalore,1,13,1,1,1,1,0,61235,1,1,2800,14944.96026
192283,1,RK,Independent Floor,Baner,734,Unfurnished,4,Pune,0,15,1,0,0,0,0,193032,0,1,2100,28648.41956
116040,3,BHK,Independent Floor,MATUNGA WEST,671,Unfurnished,2,Mumbai,0,11,1,1,0,0,0,143591,0,1,2600,22673.39929
50555,1,RK,Independent Floor,Patparganj,731,Unfurnished,1,Delhi,1,2,1,0,0,0,0,7642,1,0,3900,3166.428948
39459,2,BHK,Apartment,Varthur,656,Semi-Furnished,2,Bangalore,1,1,0,0,1,1,0,2258600,0,0,2600,330707.9308
165055,3,BHK,Studio Apartment,Sector 5 Ghansoli,889,Furnished,3,Mumbai,0,1,1,0,0,1,0,114132,1,0,300,19974.17018
135008,1,BHK,Independent Floor,Virar,549,Furnished,5,Mumbai,0,0,1,0,0,1,1,721350,1,0,3300,112939.8742
59743,1,BHK,Apartment,Green Park,1888,Unfurnished,5,Delhi,0,16,0,0,0,0,0,18468,0,1,2400,5132.855427
187298,1,BHK,Apartment,Bavdhan,8762,Semi-Furnished,1,Pune,0,2,0,0,1,1,0,84763,0,0,1700,13706.7517
105989,3,BHK,Apartment,Wadala,173,Semi-Furnished,2,Mumbai,1,3,1,1,1,1,1,1621744,1,0,2200,238260.4613
160629,3,BHK,Independent House,Bhandup West,650,Unfurnished,2,Mumbai,0,16,0,1,0,0,1,4081008,0,1,3900,500881.0104
89933,1,RK,Apartment,Ramnas Pura,696,Unfurnished,2,Hyderabad,0,16,0,0,0,0,0,46490,0,1,4000,12244.85785
177734,3,BHK,Villa,Wakad,747,Unfurnished,1,Pune,0,10,1,0,0,0,0,216441,0,1,3800,31705.88902
76269,1,BHK,Apartment,South Patel Nagar,2698,Furnished,2,Delhi,1,18,1,0,0,1,0,244280,1,1,2900,33861.21185
32550,1,BHK,Independent Floor,Kudlu,1291,Furnished,2,Bangalore,1,2,1,0,0,1,1,1200708,1,0,2400,187517.4341
192082,2,BHK,Apartment,Dashrath Nagar Bhekrai Nagar,791,Furnished,4,Pune,0,0,1,0,0,1,0,61524,0,0,2300,14458.73521
113142,2,RK,Apartment,Kanjurmarg,944,Semi-Furnished,1,Mumbai,1,4,1,0,1,1,0,91832,0,0,1300,16253.79982
33756,2,BHK,Apartment,Electronic City Phase 1,701,Unfurnished,4,Bangalore,0,9,1,0,0,0,0,427722,1,1,2100,60885.24239
17232,3,BHK,Apartment,Motera,2497,Semi-Furnished,2,Ahmedabad,1,17,0,1,1,1,1,189880,0,1,3500,28497.21643
173587,3,BHK,Independent Floor,Mundhwa,1391,Semi-Furnished,3,Pune,1,3,1,1,1,1,1,1079860,1,0,1200,154401.7005
114942,2,BHK,Apartment,Vikhroli,814,Semi-Furnished,2,Mumbai,1,19,0,0,1,1,0,102006,1,1,3600,19836.00353
174499,3,BHK,Independent Floor,Wakad,1420,Furnished,2,Pune,0,5,1,1,0,1,0,36414,1,0,100,11625.93412
182421,2,BHK,Apartment,Kondhwa,590,Semi-Furnished,4,Pune,1,8,0,1,1,1,0,103792,0,1,1800,19836.00353
167568,1,BHK,Independent Floor,Airoli,1280,Unfurnished,2,Mumbai,1,2,0,0,0,0,1,85992,1,0,1600,15360.66339
32456,1,BHK,Apartment,Giri Nagar,927,Semi-Furnished,2,Bangalore,0,10,0,1,1,1,0,877760,1,1,3200,131923.8919
125602,2,BHK,Apartment,Lower Parel,652,Unfurnished,2,Mumbai,0,1,0,1,0,0,0,44031,1,0,600,9973.970346
90328,1,BHK,Independent House,Gowlidody,1723,Unfurnished,4,Hyderabad,1,19,1,1,0,0,0,135430,1,1,2900,23439.42293
79984,1,RK,Apartment,Sector 19 Dwarka,811,Furnished,1,Delhi,1,1,1,0,0,1,1,33845,0,0,800,7211.755114
20644,3,BHK,Independent Floor,Kartik Nagar,1418,Semi-Furnished,1,Bangalore,0,10,1,1,1,1,1,290016,0,1,2100,41892.78851
89279,3,BHK,Studio Apartment,Miyapur,478,Semi-Furnished,1,Hyderabad,1,16,0,0,1,1,0,464778,0,1,1700,65291.21507
63211,2,BHK,Apartment,Dr Mukherji Nagar,1347,Semi-Furnished,2,Delhi,0,16,0,0,1,1,0,227502,1,1,900,33070.38128
80417,1,BHK,Independent House,GTB Nagar,2524,Unfurnished,4,Delhi,0,5,1,0,0,0,1,32760,1,0,0,8197.558303
10056,3,BHK,Independent Floor,Nikol,1499,Semi-Furnished,2,Ahmedabad,1,15,0,0,1,1,1,179704,1,1,3900,28138.30143
4194,1,RK,Independent House,Near Nirma University On SG Highway,1670,Semi-Furnished,2,Ahmedabad,0,3,0,0,1,1,0,170868,1,0,4000,26188.51353
111593,2,BHK,Apartment,Goregaon West,2223,Unfurnished,2,Mumbai,0,13,1,0,0,0,0,169827,0,1,1700,25781.21123
53565,3,BHK,Independent Floor,Sector 13 Dwarka,2021,Semi-Furnished,2,Delhi,1,2,1,0,1,1,1,2717220,0,0,3600,360790.4428
28239,3,BHK,Apartment,Ulsoor,1359,Semi-Furnished,2,Bangalore,1,3,0,0,1,1,1,131960,0,0,2300,23658.34865
16002,1,RK,Studio Apartment,Motera,2738,Unfurnished,2,Ahmedabad,0,0,0,0,0,0,1,87276,0,0,3500,15360.66339
184723,1,BHK,Apartment,Balewadi,703,Semi-Furnished,1,Pune,1,14,0,0,1,1,0,212148,1,1,3700,31470.24993
77617,2,BHK,Independent Floor,Niti Bagh,578,Semi-Furnished,2,Delhi,1,3,1,1,1,1,0,42972,0,0,3600,10457.50881
155716,2,RK,Independent House,Goregaon East,1232,Semi-Furnished,2,Mumbai,0,4,1,1,1,1,0,15915,1,0,2900,5076.896997
137058,1,RK,Apartment,Kurla,760,Unfurnished,1,Mumbai,1,1,0,1,0,0,1,1821040,1,0,3300,245390.0733
154503,1,BHK,Independent House,Khar West,651,Unfurnished,1,Mumbai,1,16,1,1,0,0,1,202190,0,1,300,30596.03875
18531,3,BHK,Independent Floor,Hennur,1912,Semi-Furnished,2,Bangalore,1,7,1,0,1,1,1,98040,0,1,2600,19975.66779
161207,2,BHK,Apartment,Kalyan West,2412,Furnished,2,Mumbai,1,13,0,1,0,1,1,81804,1,1,100,18309.22828
51712,4,BHK,Apartment,Sector 10 Dwarka,743,Semi-Furnished,2,Delhi,0,13,1,0,1,1,0,213993,0,1,3700,31683.77097
145564,1,BHK,Independent House,Kandivali East,737,Furnished,1,Mumbai,1,17,1,0,0,1,0,29860,1,1,3100,5955.430293
182704,1,RK,Independent House,Kondhwa,627,Unfurnished,1,Pune,1,2,1,0,0,0,0,47610,0,0,1700,10149.84012
131334,1,BHK,Independent Floor,Kandivali East,1915,Furnished,4,Mumbai,0,8,0,0,0,1,0,1348536,1,1,1800,204748.6176
21330,2,BHK,Independent House,Kartik Nagar,1150,Semi-Furnished,2,Bangalore,1,9,1,0,1,1,1,106995,0,1,3600,19975.66779
150634,3,BHK,Independent Floor,Andheri East,1279,Semi-Furnished,1,Mumbai,0,7,1,0,1,1,0,372800,1,1,1500,50903.26842
97419,3,BHK,Independent Floor,Keshtopur,1569,Unfurnished,2,Kolkata,1,7,0,1,0,0,0,40968,1,1,700,11244.60333
30355,2,BHK,Apartment,Nagarbhavi,1277,Semi-Furnished,2,Bangalore,1,17,0,1,1,1,1,106995,1,1,1900,19975.66779
56542,3,BHK,Apartment,Sector 14 Rohini,1953,Semi-Furnished,3,Delhi,1,18,0,0,1,1,0,400632,0,1,1500,57893.31013
47477,3,BHK,Independent House,Ayanavaram,2065,Semi-Furnished,2,Chennai,1,3,1,0,1,1,0,136364,1,0,3700,23675.48719
160396,2,BHK,Apartment,Kandivali East,1478,Semi-Furnished,2,Mumbai,1,0,0,0,1,1,1,166845,0,0,1300,25476.52452
21382,3,RK,Apartment,Brookefield,763,Furnished,4,Bangalore,1,17,0,0,0,1,1,37716,0,1,0,10513.11061
171805,1,BHK,Villa,Wagholi,1287,Semi-Furnished,2,Pune,0,19,0,0,1,1,0,2222235,0,1,600,328942.1582
103866,2,BHK,Apartment,Vikhroli,4455,Semi-Furnished,2,Mumbai,1,9,0,0,1,1,1,36370,0,1,1700,11789.74212
168871,1,BHK,Independent Floor,Malad West,678,Furnished,1,Mumbai,1,6,0,0,0,1,1,31380,1,0,2500,6382.974176
114594,2,BHK,Apartment,Lower Parel,1427,Semi-Furnished,2,Mumbai,0,9,1,1,1,1,0,47108,1,1,1400,14944.96026
169410,1,BHK,Apartment,Lower Parel,975,Unfurnished,1,Mumbai,0,18,1,1,0,0,0,107910,1,1,400,16831.82782
69189,4,BHK,Apartment,Greater kailash 1,752,Semi-Furnished,2,Delhi,1,1,0,1,1,1,1,131838,1,0,400,22594.15214
54702,3,BHK,Apartment,Sector 6 Dwarka,982,Unfurnished,3,Delhi,1,4,1,0,0,0,0,117650,1,0,1600,21313.14655
2530,2,BHK,Independent Floor,Bopal,2631,Semi-Furnished,2,Ahmedabad,1,12,0,0,1,1,0,76953,1,1,1600,18309.22828
41027,3,BHK,Independent House,JP Nagar Phase 8,1443,Furnished,2,Bangalore,1,4,1,0,0,1,1,740040,0,0,3200,111719.4388
138407,2,BHK,Apartment,Goregaon West,1123,Semi-Furnished,3,Mumbai,1,4,0,1,1,1,1,244233,1,0,100,34154.35157
185089,2,BHK,Independent Floor,Kalyani Nagar,5145,Furnished,2,Pune,1,2,0,0,0,1,1,17568,0,0,3700,5234.463656
72183,3,BHK,Apartment,Green Park Extension,676,Furnished,3,Delhi,1,17,1,1,0,1,1,147204,1,1,300,22685.76764
169309,2,RK,Apartment,Thane West,1180,Semi-Furnished,2,Mumbai,1,18,0,0,1,1,0,110964,1,1,200,20061.99789
124035,1,RK,Villa,Kandivali East,1651,Unfurnished,1,Mumbai,1,8,0,0,0,0,0,17334,0,1,2400,4380.302914
131875,1,BHK,Apartment,Seawoods,3124,Unfurnished,1,Mumbai,1,17,0,1,0,0,0,90333,1,1,3600,13800.79418
89488,3,BHK,Independent House,Kothapet,1915,Semi-Furnished,3,Hyderabad,1,7,0,1,1,1,1,277212,1,1,2100,40080.43696
177812,3,BHK,Independent Floor,Bavdhan,793,Unfurnished,2,Pune,0,17,0,0,0,0,0,2262442,0,1,1200,332794.7213
106384,3,BHK,Apartment,Mahim,1160,Semi-Furnished,2,Mumbai,1,18,0,0,1,1,1,315910,1,1,2600,44950.18476
119784,2,BHK,Apartment,Bandra West,10063,Semi-Furnished,2,Mumbai,1,15,1,0,1,1,1,111118,1,1,2200,20061.99789
67792,3,BHK,Apartment,Anand Niketan,1213,Unfurnished,4,Delhi,1,15,1,1,0,0,1,70518,0,1,900,18275.86243
20866,3,BHK,Independent House,Mahadevapura,1210,Semi-Furnished,2,Bangalore,0,18,0,1,1,1,1,466944,0,1,3000,63137.58434
68696,3,BHK,Apartment,Vasant Kunj,1286,Furnished,2,Delhi,0,5,0,1,0,1,1,32982,0,0,2000,9990.495252
69561,3,BHK,Independent Floor,Panchsheel Park,877,Unfurnished,4,Delhi,0,11,1,0,0,0,1,353208,1,1,1700,49633.02098
163627,1,BHK,Apartment,Ghatkopar West,698,Unfurnished,1,Mumbai,1,17,0,0,0,0,0,98912,0,1,3900,16761.364
54861,1,BHK,Independent Floor,Lajpat Nagar,773,Furnished,2,Delhi,1,11,0,0,0,1,0,34160,1,1,2300,8947.080166
134325,3,BHK,Apartment,Kalyan West,1286,Unfurnished,2,Mumbai,0,18,1,0,0,0,0,72438,1,1,3700,18309.22828
11540,3,BHK,Independent Floor,Gota,3270,Semi-Furnished,3,Ahmedabad,1,15,1,0,1,1,0,84672,0,1,1800,18309.22828
180142,3,BHK,Independent Floor,Pimple Saudagar,796,Furnished,1,Pune,0,2,0,0,0,1,0,152340,0,0,300,22618.84359
179957,3,BHK,Apartment,Kondhwa,1364,Semi-Furnished,2,Pune,0,9,1,0,1,1,0,43266,1,1,2300,11789.74212
155486,1,BHK,Apartment,Vishveshwar Nagar,1922,Furnished,2,Mumbai,0,4,1,0,0,1,0,69976,1,0,3000,15225.57485
32473,3,BHK,Apartment,Munneshwara Layout,3029,Semi-Furnished,2,Bangalore,1,13,1,1,1,1,0,232650,1,1,2400,33655.44568
190613,1,BHK,Independent House,Saswad,688,Unfurnished,1,Pune,0,15,1,1,0,0,1,111872,1,1,3900,17790.37226
13376,1,BHK,Apartment,Nikol,726,Furnished,2,Ahmedabad,0,11,1,0,0,1,1,22338,1,1,500,6058.2094
164108,2,BHK,Apartment,Khar West,1287,Semi-Furnished,2,Mumbai,0,16,1,0,1,1,0,43725,0,1,2200,11789.74212
111361,2,BHK,Apartment,Kharghar,4783,Semi-Furnished,3,Mumbai,1,13,0,1,1,1,0,32432,1,1,3000,9926.011766
53737,3,BHK,Apartment,Maharani Bagh,1262,Semi-Furnished,4,Delhi,1,6,0,0,1,1,1,53655,1,0,1700,14944.96026
108292,3,BHK,Apartment,Bhandup West,633,Furnished,2,Mumbai,1,13,0,1,0,1,1,1201921,1,1,2700,179151.5589
49480,2,BHK,Independent Floor,Avadi,1035,Semi-Furnished,2,Chennai,0,13,1,0,1,1,1,192920,0,1,600,28677.04415
153638,3,RK,Independent Floor,Thane West,4499,Semi-Furnished,1,Mumbai,1,11,1,0,1,1,0,97268,1,1,2600,18411.45399
154923,2,BHK,Independent Floor,Naigaon East,755,Semi-Furnished,5,Mumbai,0,8,1,0,1,1,0,50748,0,1,1800,14458.73521
32318,1,BHK,Apartment,Wellington Paradise,809,Semi-Furnished,3,Bangalore,0,18,1,0,1,1,1,52155,1,1,1500,12264.24375
191732,2,RK,Apartment,Sus,3225,Semi-Furnished,2,Pune,0,5,1,1,1,1,1,49605,0,0,1800,14944.96026
110592,3,BHK,Independent Floor,Airoli,1503,Semi-Furnished,2,Mumbai,1,7,1,1,1,1,0,348901,0,1,1700,48598.74898
112359,1,RK,Independent Floor,Malad West,620,Furnished,1,Mumbai,1,17,1,0,0,1,0,23630,0,1,3600,5225.795461
85404,1,BHK,Apartment,Madhapur,2115,Furnished,1,Hyderabad,0,10,1,1,0,1,0,22568,0,1,1700,5021.34642
167534,2,RK,Apartment,Kharghar,1086,Semi-Furnished,2,Mumbai,0,13,0,0,1,1,1,47058,0,1,0,14944.96026
110842,1,BHK,Studio Apartment,Andheri West,644,Unfurnished,1,Mumbai,1,7,1,0,0,0,0,108010,1,1,800,16831.82782
55077,1,BHK,Studio Apartment,Vasant Vihar,2643,Unfurnished,1,Delhi,0,19,1,0,0,0,1,51772,1,1,2500,10211.43939
69128,1,RK,Apartment,Sant Nagar,594,Semi-Furnished,1,Delhi,1,2,1,1,1,1,1,110520,0,0,100,17482.29272
8864,2,BHK,Apartment,Vastrapur,2660,Unfurnished,2,Ahmedabad,0,12,1,0,0,0,0,155870,1,1,300,23980.32841
165315,2,BHK,Independent Floor,Prabhadevi,1044,Furnished,2,Mumbai,1,8,0,0,0,1,0,172170,1,1,1300,25965.49273
169780,1,BHK,Apartment,Parel,585,Unfurnished,2,Mumbai,0,4,0,1,0,0,0,191560,1,0,1800,28338.14805
128525,1,BHK,Independent Floor,Prabhadevi,1848,Unfurnished,1,Mumbai,1,5,1,0,0,0,0,109823,0,0,1600,16992.9764
10826,2,BHK,Apartment,Gota,776,Furnished,1,Ahmedabad,1,14,1,1,0,1,0,71020,1,1,3000,15141.98078
118676,3,BHK,Villa,Wadala East,1150,Semi-Furnished,2,Mumbai,0,19,1,0,1,1,0,10358,0,1,3700,3871.910729
168263,1,BHK,Studio Apartment,Rabale,1618,Furnished,4,Mumbai,0,6,0,0,0,1,1,32580,1,0,3300,8197.558303
128134,2,BHK,Independent Floor,matunga east,774,Semi-Furnished,3,Mumbai,0,19,1,0,1,1,1,509076,0,1,2800,72024.51777
152361,3,RK,Independent Floor,Mira Road East,1096,Semi-Furnished,2,Mumbai,1,18,0,0,1,1,1,87676,1,1,100,18309.22828
119173,3,RK,Independent Floor,Thane West,1204,Unfurnished,1,Mumbai,1,2,0,0,0,0,1,101355,0,0,2000,18507.73574
131402,2,BHK,Apartment,Ulwe,1374,Furnished,2,Mumbai,0,1,0,0,0,1,0,341190,1,0,3300,48148.0395
82599,2,BHK,Independent Floor,Kondapur,4119,Unfurnished,1,Hyderabad,0,11,0,1,0,0,1,29850,0,1,3400,7808.254287
63543,2,RK,Independent House,Preet Vihar,711,Unfurnished,3,Delhi,1,2,0,0,0,0,1,524209,1,0,1500,75561.16699
104094,3,BHK,Apartment,Mulund West,1659,Semi-Furnished,2,Mumbai,1,9,0,1,1,1,1,216513,1,1,1300,31768.66124
20801,2,BHK,Independent House,ITPL,968,Semi-Furnished,1,Bangalore,0,1,1,0,1,1,1,695952,0,0,2200,98930.42121
90165,1,BHK,Apartment,Madhapur,542,Unfurnished,2,Hyderabad,1,10,1,1,0,0,1,67396,1,1,700,13695.91912
146259,3,RK,Apartment,Chembur,3548,Unfurnished,3,Mumbai,0,8,1,0,0,0,0,180828,1,1,3100,28481.8723
120993,1,BHK,Apartment,Palava,920,Furnished,2,Mumbai,1,2,0,0,0,1,0,188937,0,0,3900,28394.366
108387,2,BHK,Apartment,Bhandup West,1575,Unfurnished,1,Mumbai,0,3,0,0,0,0,1,132480,0,0,1900,23366.38739
167591,1,BHK,Independent Floor,Andheri West,2539,Semi-Furnished,4,Mumbai,1,5,1,0,1,1,1,411390,0,0,800,59207.02346
104155,4,BHK,Villa,Ville Parle East,851,Furnished,2,Mumbai,1,2,0,0,0,1,1,60263,1,0,800,14560.43336
138236,3,BHK,Apartment,Tardeo,967,Furnished,2,Mumbai,1,3,0,1,0,1,0,53095,0,0,100,14899.30325
31101,3,BHK,Apartment,BTM Layout,1196,Furnished,2,Bangalore,1,12,1,0,0,1,1,44640,0,1,1500,11852.42732
13121,2,RK,Apartment,Hatkeshwar,1888,Semi-Furnished,3,Ahmedabad,0,5,1,0,1,1,1,298056,1,0,1000,43123.84333
178702,2,BHK,Independent Floor,Vadgaon Budruk,821,Semi-Furnished,1,Pune,1,11,0,0,1,1,0,166848,1,1,3400,25359.90974
42664,2,BHK,Independent House,Neelankarai,2216,Semi-Furnished,3,Chennai,0,15,0,1,1,1,0,33294,1,1,1400,10208.81931
162187,3,BHK,Independent Floor,Santacruz East,1176,Unfurnished,1,Mumbai,0,12,0,0,0,0,0,107114,0,1,1200,18585.54121
91486,2,BHK,Independent Floor,Sainikpuri,614,Semi-Furnished,2,Hyderabad,1,7,0,1,1,1,1,618200,1,1,3900,90276.46279
6047,3,RK,Independent Floor,Prahlad Nagar,2163,Unfurnished,2,Ahmedabad,1,15,0,0,0,0,0,160860,0,1,1900,25580.31002
185906,3,BHK,Independent House,Wadgaon Sheri,970,Furnished,3,Pune,1,12,1,0,0,1,1,110608,0,1,2100,19936.59919
10091,3,BHK,Apartment,Bopal,863,Furnished,2,Ahmedabad,1,5,1,1,0,1,0,218232,1,0,200,31933.00094
155416,1,BHK,Apartment,Kharghar,514,Semi-Furnished,1,Mumbai,1,2,0,0,1,1,0,19698,1,0,3500,4926.294686
137187,3,BHK,Apartment,Virar,1173,Semi-Furnished,2,Mumbai,1,5,1,0,1,1,0,30152,0,0,200,9040.678038
131108,3,BHK,Apartment,Ulwe,665,Furnished,3,Mumbai,1,3,0,0,0,1,0,58182,0,0,3000,14458.73521
24789,3,BHK,Apartment,HSR Layout,2327,Unfurnished,2,Bangalore,1,3,1,1,0,0,0,105180,0,0,1000,19975.66779
49211,3,BHK,Villa,Maraimalai Nagar,832,Furnished,1,Chennai,0,13,1,0,0,1,1,37834,1,1,1600,10813.00968
107737,3,BHK,Apartment,Thane West,1288,Semi-Furnished,1,Mumbai,0,19,1,1,1,1,0,237320,1,1,3400,33650.21002
16725,2,BHK,Studio Apartment,Bhat,519,Semi-Furnished,3,Ahmedabad,0,4,1,1,1,1,1,185535,0,0,600,28322.07972
49225,3,BHK,Independent Floor,Velachery,1056,Semi-Furnished,2,Chennai,1,0,1,1,1,1,1,227040,1,0,1200,32853.07519
9377,2,BHK,Independent Floor,Bopal,1421,Semi-Furnished,2,Ahmedabad,0,11,1,1,1,1,0,97844,0,1,3700,19975.66779
102573,1,BHK,Apartment,Baghajatin,1385,Semi-Furnished,3,Kolkata,0,16,1,1,1,1,0,65130,1,1,3900,12613.63131
125465,2,BHK,Apartment,Chembur,804,Furnished,2,Mumbai,1,17,0,1,0,1,1,229950,1,1,400,33656.31156
